dataset_id,cell_type,cell_type_ontology_term_id,cell_type_ontology_depth,disease,reference,n_donors_A,n_donors_B,n_cells,cells_per_donor_by_group,median_counts_per_cell_by_group,permutation_count,confound_flags,confound_cramers_v,pooled_flag,residual_df,integer_check,frozen_universe_size,fitType,sigma_donor_estimate,envelope_min_donors_per_group,envelope_max_sigma_supported,envelope_membership,gate_status,gate_failures,dropped_thin_donors,dropped_missing_donor_cells,confound_exclusion_reasons,covariate_candidates,admitted_to_sweep,admission_blockers,census_version,role,dataset_rank,dataset_short,expected_effect,min_donors_per_group,cells_per_donor_bin_A,cells_per_donor_bin_B
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,kidney interstitial cell,CL:1000500,pending,acute kidney failure,normal,11,26,3373,"{""A"": {""max"": 268, ""median"": 40.0, ""min"": 10, ""n_cells"": 764, ""n_donors"": 11}, ""B"": {""max"": 853, ""median"": 57.5, ""min"": 18, ""n_cells"": 2609, ""n_donors"": 26}}","{""A"": 2437.0, ""B"": 4442.0}",854992152,"[""sequencing_depth_bin:partial_confound_v=0.268"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.268, ""suspension_type"": null, ""tissue_general"": null}",unresolved,35,pending,pending,pending,pending,pending,0.35,pending,candidate,[],"{""30-10034"": 9, ""30-10123"": 8, ""33-10006"": 9}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,11,"[30,100)","[30,100)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,kidney loop of Henle thick ascending limb epithelial cell,CL:1001106,pending,acute kidney failure,normal,13,23,16381,"{""A"": {""max"": 4226, ""median"": 374.0, ""min"": 24, ""n_cells"": 9642, ""n_donors"": 13}, ""B"": {""max"": 1338, ""median"": 197.0, ""min"": 31, ""n_cells"": 6739, ""n_donors"": 23}}","{""A"": 3167.5, ""B"": 5916.0}",2310789600,"[""sequencing_depth_bin:partial_confound_v=0.59"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.59, ""suspension_type"": null, ""tissue_general"": null}",unresolved,34,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""163-4"": 2, ""33-10006"": 5}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,13,"[300,1000)","[100,300)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,kidney loop of Henle thin ascending limb epithelial cell,CL:1001107,pending,acute kidney failure,normal,11,3,1777,"{""A"": {""max"": 342, ""median"": 146.0, ""min"": 15, ""n_cells"": 1509, ""n_donors"": 11}, ""B"": {""max"": 140, ""median"": 116.0, ""min"": 12, ""n_cells"": 268, ""n_donors"": 3}}","{""A"": 4749.0, ""B"": 9102.0}",364,"[""sequencing_depth_bin:partial_confound_v=0.389"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.389, ""suspension_type"": null, ""tissue_general"": null}",unresolved,12,pending,pending,pending,pending,pending,,pending,candidate,[],"{""163-2"": 1, ""163-4"": 1, ""164-10"": 7, ""164-3"": 2, ""165-9"": 2, ""30-10034"": 5, ""32-10034"": 8, ""33-10006"": 3, ""PRE018-1"": 9, ""PRE019"": 3, ""PRE055-1"": 4, ""PRE062-1"": 1, ""PRE98sc"": 8, ""Sample1153-EO1"": 6, ""Sample1153-EO2"": 1, ""Sample1157-EO1"": 1, ""Sample1158-EO1"": 1, ""Sample1158-EO3"": 2, ""Sample1162-EO1"": 3, ""Sample1162-EO2"": 8}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,3,"[100,300)","[100,300)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,kidney loop of Henle thin descending limb epithelial cell,CL:1001111,pending,acute kidney failure,normal,4,3,1785,"{""A"": {""max"": 866, ""median"": 332.5, ""min"": 11, ""n_cells"": 1542, ""n_donors"": 4}, ""B"": {""max"": 159, ""median"": 74.0, ""min"": 10, ""n_cells"": 243, ""n_donors"": 3}}","{""A"": 2345.5, ""B"": 4049.0}",35,"[""sequencing_depth_bin:partial_confound_v=0.565"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.565, ""suspension_type"": null, ""tissue_general"": null}",unresolved,5,pending,pending,pending,pending,pending,,pending,candidate,[],"{""164-10"": 1, ""30-10929"": 9, ""32-10074"": 1, ""34-10050"": 3, ""PRE019"": 2, ""Sample1157-EO2"": 2, ""Sample1158-EO2"": 5}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,3,"[300,1000)","[30,100)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,mature NK T cell,CL:0000814,pending,acute kidney failure,normal,12,6,1839,"{""A"": {""max"": 878, ""median"": 57.5, ""min"": 12, ""n_cells"": 1693, ""n_donors"": 12}, ""B"": {""max"": 52, ""median"": 15.5, ""min"": 11, ""n_cells"": 146, ""n_donors"": 6}}","{""A"": 1306.0, ""B"": 2687.5}",18564,"[""sequencing_depth_bin:partial_confound_v=0.577"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.577, ""suspension_type"": null, ""tissue_general"": null}",unresolved,16,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""163-3"": 1, ""163-5"": 7, ""164-10"": 3, ""164-6"": 5, ""165-9"": 2, ""30-10034"": 5, ""PRE018-1"": 8, ""PRE019"": 2, ""PRE055-1"": 1, ""Sample1153-EO1"": 2, ""Sample1153-EO2"": 9, ""Sample1157-EO2"": 3, ""Sample1157-EO3"": 4, ""Sample1162-EO1"": 3, ""Sample1162-EO2"": 2}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,6,"[30,100)","[10,30)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,monocyte,CL:0000576,pending,acute kidney failure,normal,11,14,1545,"{""A"": {""max"": 202, ""median"": 71.0, ""min"": 14, ""n_cells"": 1147, ""n_donors"": 11}, ""B"": {""max"": 71, ""median"": 20.0, ""min"": 13, ""n_cells"": 398, ""n_donors"": 14}}","{""A"": 2650.0, ""B"": 5652.0}",4457400,"[""sequencing_depth_bin:partial_confound_v=0.51"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.51, ""suspension_type"": null, ""tissue_general"": null}",unresolved,23,pending,pending,pending,pending,pending,0.35,pending,candidate,[],"{""165-9"": 6, ""30-10034"": 1, ""33-10006"": 8, ""34-10184"": 8, ""PRE018-1"": 9, ""PRE027"": 6, ""Sample1157-EO1"": 6, ""Sample1157-EO2"": 7, ""Sample1157-EO3"": 7, ""Sample1158-EO1"": 5, ""Sample1158-EO2"": 3, ""Sample1158-EO3"": 6, ""Sample1162-EO1"": 3, ""Sample1162-EO2"": 3}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,11,"[30,100)","[10,30)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,mononuclear phagocyte,CL:0000113,pending,acute kidney failure,normal,10,10,1641,"{""A"": {""max"": 232, ""median"": 32.0, ""min"": 12, ""n_cells"": 674, ""n_donors"": 10}, ""B"": {""max"": 636, ""median"": 18.5, ""min"": 14, ""n_cells"": 967, ""n_donors"": 10}}","{""A"": 3324.0, ""B"": 8552.0}",184756,"[""sequencing_depth_bin:partial_confound_v=0.324"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.324, ""suspension_type"": null, ""tissue_general"": null}",unresolved,18,pending,pending,pending,pending,pending,0.35,pending,candidate,[],"{""164-10"": 5, ""164-3"": 7, ""164-6"": 8, ""165-9"": 8, ""30-10034"": 2, ""32-10034"": 9, ""34-10184"": 3, ""34-10187"": 2, ""Sample1153-EO1"": 5, ""Sample1153-EO2"": 7, ""Sample1153-EO3"": 4, ""Sample1157-EO1"": 6, ""Sample1157-EO2"": 1, ""Sample1157-EO3"": 2, ""Sample1158-EO3"": 2, ""Sample1162-EO1"": 2, ""Sample1162-EO2"": 7}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,10,"[30,100)","[10,30)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,natural killer cell,CL:0000623,pending,acute kidney failure,normal,9,9,878,"{""A"": {""max"": 172, ""median"": 52.0, ""min"": 14, ""n_cells"": 583, ""n_donors"": 9}, ""B"": {""max"": 169, ""median"": 15.0, ""min"": 12, ""n_cells"": 295, ""n_donors"": 9}}","{""A"": 1696.0, ""B"": 3850.0}",48620,"[""sequencing_depth_bin:partial_confound_v=0.272"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.272, ""suspension_type"": null, ""tissue_general"": null}",unresolved,16,pending,pending,pending,pending,pending,0.35,pending,candidate,[],"{""163-2"": 6, ""163-4"": 9, ""164-10"": 4, ""165-9"": 5, ""30-10123"": 3, ""PRE019"": 8, ""PRE027"": 6, ""Sample1153-EO1"": 5, ""Sample1153-EO2"": 4, ""Sample1157-EO1"": 5, ""Sample1157-EO3"": 8, ""Sample1158-EO1"": 1, ""Sample1158-EO2"": 5, ""Sample1158-EO3"": 8, ""Sample1162-EO1"": 3, ""Sample1162-EO2"": 9}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,9,"[30,100)","[10,30)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,non-classical monocyte,CL:0000875,pending,acute kidney failure,normal,4,3,139,"{""A"": {""max"": 39, ""median"": 24.0, ""min"": 14, ""n_cells"": 101, ""n_donors"": 4}, ""B"": {""max"": 17, ""median"": 11.0, ""min"": 10, ""n_cells"": 38, ""n_donors"": 3}}","{""A"": 1690.0, ""B"": 1839.5}",35,"[""sequencing_depth_bin:1 donor-unique level(s) set aside before screening; 2 level(s) group >= 2 donors and carry the test"", ""sequencing_depth_bin:partial_confound_v=0.333"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.333, ""suspension_type"": null, ""tissue_general"": null}",unresolved,5,pending,pending,pending,pending,pending,,pending,candidate,[],"{""163-3"": 1, ""163-5"": 2, ""164-10"": 1, ""164-3"": 1, ""164-6"": 4, ""30-10034"": 1, ""30-10123"": 1, ""30-10929"": 9, ""30-11051"": 1, ""32-10003"": 5, ""32-10034"": 6, ""33-10005"": 1, ""34-10184"": 3, ""34-10187"": 1, ""PRE018-1"": 2, ""PRE027"": 1, ""PRE055-1"": 2, ""PRE98sc"": 4, ""Sample1153-EO1"": 3, ""Sample1153-EO3"": 1, ""Sample1162-EO2"": 1}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,3,"[10,30)","[10,30)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,parietal epithelial cell,CL:1000452,pending,acute kidney failure,normal,5,8,347,"{""A"": {""max"": 60, ""median"": 31.0, ""min"": 16, ""n_cells"": 166, ""n_donors"": 5}, ""B"": {""max"": 44, ""median"": 18.0, ""min"": 11, ""n_cells"": 181, ""n_donors"": 8}}","{""A"": 4138.0, ""B"": 4254.0}",1287,"[""sequencing_depth_bin:partial_confound_v=0.605"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.605, ""suspension_type"": null, ""tissue_general"": null}",unresolved,11,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""165-9"": 5, ""30-10018"": 3, ""30-10034"": 2, ""33-10005"": 6, ""33-10006"": 1, ""PRE055-1"": 1, ""PRE062-1"": 7, ""Sample1153-EO1"": 8, ""Sample1153-EO3"": 9, ""Sample1157-EO1"": 6, ""Sample1157-EO2"": 8, ""Sample1158-EO2"": 1, ""Sample1158-EO3"": 5, ""Sample1162-EO1"": 2, ""Sample1162-EO2"": 9}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,5,"[30,100)","[10,30)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,B cell,CL:0000236,pending,chronic kidney disease,normal,26,7,2195,"{""A"": {""max"": 242, ""median"": 48.0, ""min"": 13, ""n_cells"": 1829, ""n_donors"": 26}, ""B"": {""max"": 144, ""median"": 49.0, ""min"": 14, ""n_cells"": 366, ""n_donors"": 7}}","{""A"": 2240.0, ""B"": 3571.0}",4272048,"[""sequencing_depth_bin:partial_confound_v=0.277"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.277, ""suspension_type"": null, ""tissue_general"": null}",unresolved,31,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""164-10"": 1, ""164-6"": 1, ""165-9"": 2, ""27-10039"": 7, ""27-10053"": 5, ""28-11515"": 2, ""28-12263"": 1, ""28-12518"": 1, ""29-10406"": 3, ""31-10000"": 1, ""31-10013"": 8, ""31-10210"": 3, ""PRE027"": 3, ""PRE038"": 2, ""PRE055-1"": 5, ""PRE98sc"": 1, ""Sample1157-EO1"": 1, ""Sample1157-EO2"": 1, ""Sample1157-EO3"": 7, ""Sample1158-EO1"": 1, ""Sample1162-EO2"": 1}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,7,"[30,100)","[30,100)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,T cell,CL:0000084,pending,chronic kidney disease,normal,35,19,8874,"{""A"": {""max"": 568, ""median"": 142.0, ""min"": 11, ""n_cells"": 6631, ""n_donors"": 35}, ""B"": {""max"": 654, ""median"": 34.0, ""min"": 10, ""n_cells"": 2243, ""n_donors"": 19}}","{""A"": 1948.0, ""B"": 3301.0}",183649923622620,"[""sequencing_depth_bin:partial_confound_v=0.469"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.469, ""suspension_type"": null, ""tissue_general"": null}",unresolved,52,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""163-3"": 5, ""164-3"": 3, ""28-12263"": 1, ""PRE027"": 5, ""Sample1157-EO2"": 5, ""Sample1158-EO1"": 7, ""Sample1158-EO3"": 5, ""Sample1162-EO1"": 2}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,19,"[100,300)","[30,100)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,conventional dendritic cell,CL:0000990,pending,chronic kidney disease,normal,33,7,2669,"{""A"": {""max"": 263, ""median"": 52.0, ""min"": 11, ""n_cells"": 2465, ""n_donors"": 33}, ""B"": {""max"": 77, ""median"": 23.0, ""min"": 10, ""n_cells"": 204, ""n_donors"": 7}}","{""A"": 3281.0, ""B"": 3112.5}",18643560,"[""sequencing_depth_bin:partial_confound_v=0.158"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.158, ""suspension_type"": null, ""tissue_general"": null}",unresolved,38,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""163-3"": 6, ""164-10"": 2, ""164-6"": 8, ""165-9"": 9, ""27-10053"": 6, ""28-10051"": 1, ""28-12518"": 7, ""29-10008"": 9, ""PRE018-1"": 2, ""PRE038"": 3, ""PRE055-1"": 5, ""PRE062-1"": 4, ""Sample1153-EO1"": 9, ""Sample1153-EO2"": 7, ""Sample1153-EO3"": 8, ""Sample1157-EO1"": 7, ""Sample1157-EO2"": 1, ""Sample1157-EO3"": 5, ""Sample1158-EO1"": 1, ""Sample1158-EO2"": 9, ""Sample1158-EO3"": 4, ""Sample1162-EO1"": 1, ""Sample1162-EO2"": 3}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,7,"[30,100)","[10,30)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,cytotoxic T cell,CL:0000910,pending,chronic kidney disease,normal,24,5,1431,"{""A"": {""max"": 94, ""median"": 41.0, ""min"": 12, ""n_cells"": 1047, ""n_donors"": 24}, ""B"": {""max"": 181, ""median"": 57.0, ""min"": 14, ""n_cells"": 384, ""n_donors"": 5}}","{""A"": 2131.0, ""B"": 3123.5}",118755,"[""sequencing_depth_bin:partial_confound_v=0.341"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.341, ""suspension_type"": null, ""tissue_general"": null}",unresolved,27,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""163-3"": 4, ""164-6"": 1, ""165-9"": 7, ""27-10039"": 5, ""27-10041"": 6, ""27-10053"": 6, ""27-10119"": 1, ""29-10008"": 7, ""29-10010"": 2, ""29-10013"": 2, ""29-10386"": 1, ""31-10035"": 5, ""31-10210"": 1, ""PRE019"": 8, ""PRE027"": 1, ""PRE055-1"": 6, ""PRE062-1"": 8, ""PRE98sc"": 1, ""Sample1153-EO1"": 5, ""Sample1153-EO2"": 7, ""Sample1157-EO1"": 7, ""Sample1157-EO2"": 5, ""Sample1157-EO3"": 5, ""Sample1158-EO1"": 1, ""Sample1158-EO2"": 1, ""Sample1158-EO3"": 3, ""Sample1162-EO2"": 3}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,5,"[30,100)","[30,100)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,endothelial cell,CL:0000115,pending,chronic kidney disease,normal,36,25,14397,"{""A"": {""max"": 716, ""median"": 200.5, ""min"": 27, ""n_cells"": 9597, ""n_donors"": 36}, ""B"": {""max"": 563, ""median"": 171.0, ""min"": 51, ""n_cells"": 4800, ""n_donors"": 25}}","{""A"": 2121.0, ""B"": 2800.5}",87967825456500717,"[""sequencing_depth_bin:partial_confound_v=0.464"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.464, ""suspension_type"": null, ""tissue_general"": null}",unresolved,59,pending,pending,pending,pending,pending,0.7,pending,candidate,[],"{""163-2"": 1, ""28-10051"": 1}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,25,"[100,300)","[100,300)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,epithelial cell of proximal tubule,CL:0002306,pending,chronic kidney disease,normal,36,23,38912,"{""A"": {""max"": 2973, ""median"": 653.0, ""min"": 24, ""n_cells"": 28953, ""n_donors"": 36}, ""B"": {""max"": 1453, ""median"": 300.0, ""min"": 16, ""n_cells"": 9959, ""n_donors"": 23}}","{""A"": 2854.0, ""B"": 3113.0}",14420954992868970,"[""sequencing_depth_bin:partial_confound_v=0.216"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.216, ""suspension_type"": null, ""tissue_general"": null}",unresolved,57,pending,pending,pending,pending,pending,0.7,pending,candidate,[],"{""163-3"": 6, ""28-12518"": 8}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,23,"[300,1000)","[300,1000)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,kidney collecting duct intercalated cell,CL:1001432,pending,chronic kidney disease,normal,37,22,12723,"{""A"": {""max"": 3094, ""median"": 120.0, ""min"": 30, ""n_cells"": 9739, ""n_donors"": 37}, ""B"": {""max"": 383, ""median"": 95.0, ""min"": 16, ""n_cells"": 2984, ""n_donors"": 22}}","{""A"": 3680.0, ""B"": 8827.0}",8964377427999630,"[""sequencing_depth_bin:partial_confound_v=0.431"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.431, ""suspension_type"": null, ""tissue_general"": null}",unresolved,57,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""Sample1158-EO1"": 4}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,22,"[100,300)","[30,100)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,kidney collecting duct principal cell,CL:1001431,pending,chronic kidney disease,normal,37,23,27387,"{""A"": {""max"": 4532, ""median"": 343.0, ""min"": 11, ""n_cells"": 22710, ""n_donors"": 37}, ""B"": {""max"": 963, ""median"": 170.0, ""min"": 12, ""n_cells"": 4677, ""n_donors"": 23}}","{""A"": 3864.0, ""B"": 7663.0}",23385332420868600,"[""sequencing_depth_bin:partial_confound_v=0.462"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.462, ""suspension_type"": null, ""tissue_general"": null}",unresolved,58,pending,pending,pending,pending,pending,0.7,pending,candidate,[],"{""163-2"": 2, ""163-4"": 3}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,23,"[300,1000)","[100,300)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,kidney connecting tubule epithelial cell,CL:1000768,pending,chronic kidney disease,normal,11,16,3569,"{""A"": {""max"": 453, ""median"": 110.0, ""min"": 11, ""n_cells"": 1963, ""n_donors"": 11}, ""B"": {""max"": 259, ""median"": 76.0, ""min"": 19, ""n_cells"": 1606, ""n_donors"": 16}}","{""A"": 3877.0, ""B"": 7353.0}",13037895,"[""sequencing_depth_bin:partial_confound_v=0.564"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.564, ""suspension_type"": null, ""tissue_general"": null}",unresolved,25,pending,pending,pending,pending,pending,0.35,pending,candidate,[],"{""27-10112"": 1, ""27-10119"": 2, ""28-10051"": 5, ""29-10280"": 1, ""29-10404"": 1, ""29-10410"": 1, ""31-10001"": 9, ""PRE055-1"": 7, ""Sample1157-EO2"": 8, ""Sample1157-EO3"": 3, ""Sample1158-EO2"": 8}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,11,"[100,300)","[30,100)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,kidney distal convoluted tubule epithelial cell,CL:1000849,pending,chronic kidney disease,normal,29,19,7829,"{""A"": {""max"": 659, ""median"": 98.0, ""min"": 14, ""n_cells"": 5009, ""n_donors"": 29}, ""B"": {""max"": 426, ""median"": 112.0, ""min"": 18, ""n_cells"": 2820, ""n_donors"": 19}}","{""A"": 4033.0, ""B"": 6883.5}",11541847896480,"[""sequencing_depth_bin:partial_confound_v=0.395"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.395, ""suspension_type"": null, ""tissue_general"": null}",unresolved,46,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""28-10051"": 9, ""29-10008"": 1, ""31-10001"": 4, ""31-10154"": 8, ""PRE055-1"": 5, ""Sample1158-EO2"": 1}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,19,"[30,100)","[100,300)"
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,kidney interstitial alternatively activated macrophage,CL:1000695,pending,chronic kidney disease,normal,26,10,1315,"{""A"": {""max"": 115, ""median"": 24.5, ""min"": 10, ""n_cells"": 913, ""n_donors"": 26}, ""B"": {""max"": 99, ""median"": 15.5, ""min"": 10, ""n_cells"": 402, ""n_donors"": 10}}","{""A"": 2550.0, ""B"": 2233.5}",254186856,"[""sequencing_depth_bin:partial_confound_v=0.316"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.316, ""suspension_type"": null, ""tissue_general"": null}",unresolved,34,pending,pending,pending,pending,pending,0.35,pending,candidate,[],"{""163-3"": 1, ""164-10"": 7, ""164-3"": 3, ""165-9"": 3, ""27-10039"": 1, ""27-10071"": 3, ""28-11515"": 2, ""28-12263"": 7, ""28-12518"": 3, ""29-10013"": 8, ""29-10386"": 3, ""29-10406"": 8, ""31-10001"": 4, ""PRE027"": 4, ""PRE038"": 1, ""PRE055-1"": 5, ""PRE98sc"": 2, ""Sample1153-EO1"": 5, ""Sample1153-EO2"": 2, ""Sample1157-EO2"": 6, ""Sample1157-EO3"": 3, ""Sample1158-EO1"": 3, ""Sample1158-EO2"": 7, ""Sample1158-EO3"": 4, ""Sample1162-EO1"": 7}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,within_collection_control,,KPMP adult human kidney scRNA-seq v1.5,not_applicable,10,"[10,30)","[10,30)"
