tier,dataset_id,dataset_short,cell_type,disease,reference,role,n_donors_A,n_donors_B,n_donors_total,n_cells,n_cells_test_real,f_real,permutation_count,resolution,mean_assignment_total,std_low,z_low,percentile_low,median_drift_A_low,median_drift_B_low,std_high,z_high,percentile_high,median_drift_A_high,median_drift_B_high,tau,t_star,q_low,n_survivors_low,survivors_denominator_low,q_mc_se_low,status_low,void_low,q_high,n_survivors_high,survivors_denominator_high,q_mc_se_high,status_high,void_high
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,T cell,acute kidney failure,normal,candidate,14,19,33,6095,3852,0.631993,818809200,sampled,2585.757576,501.990977,2.522441,0.9981,31.0,59.0,876.734088,1.444272,0.9209,191.0,24.0,0.1,609,0.1159,2318,20000,0.002263,full,False,0.21685,4337,20000,0.002914,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,T cell,chronic kidney disease,normal,candidate,35,19,54,8874,6631,0.747239,183649923622620,sampled,5751.666667,357.106779,2.462382,0.9995,41.0,59.0,888.454958,0.989733,0.82805,131.0,24.0,0.01,88,0.0037,74,20000,0.000429,full,False,0.01495,299,20000,0.000858,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,T cell,chronic kidney disease,normal,candidate,35,19,54,8874,6631,0.747239,183649923622620,sampled,5751.666667,357.106779,2.462382,0.9995,41.0,59.0,888.454958,0.989733,0.82805,131.0,24.0,0.025,221,0.01215,243,20000,0.000775,full,False,0.0889,1778,20000,0.002012,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,T cell,chronic kidney disease,normal,candidate,35,19,54,8874,6631,0.747239,183649923622620,sampled,5751.666667,357.106779,2.462382,0.9995,41.0,59.0,888.454958,0.989733,0.82805,131.0,24.0,0.05,443,0.1351,2702,20000,0.002417,full,False,0.3022,6044,20000,0.003247,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,T cell,chronic kidney disease,normal,candidate,35,19,54,8874,6631,0.747239,183649923622620,sampled,5751.666667,357.106779,2.462382,0.9995,41.0,59.0,888.454958,0.989733,0.82805,131.0,24.0,0.075,665,0.3112,6224,20000,0.003274,full,False,0.34475,6895,20000,0.003361,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,T cell,chronic kidney disease,normal,candidate,35,19,54,8874,6631,0.747239,183649923622620,sampled,5751.666667,357.106779,2.462382,0.9995,41.0,59.0,888.454958,0.989733,0.82805,131.0,24.0,0.1,887,0.4966,9932,20000,0.003535,full,False,0.4779,9558,20000,0.003532,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,endothelial cell,acute kidney failure,normal,candidate,14,25,39,7307,2507,0.343096,15084504396,sampled,2623.025641,287.410775,-0.403693,0.4083,2.0,11.0,661.858118,-0.175303,0.4608,119.0,120.0,0.01,73,0.10545,2109,20000,0.002172,full,False,0.0825,1650,20000,0.001945,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,endothelial cell,acute kidney failure,normal,candidate,14,25,39,7307,2507,0.343096,15084504396,sampled,2623.025641,287.410775,-0.403693,0.4083,2.0,11.0,661.858118,-0.175303,0.4608,119.0,120.0,0.025,182,0.34395,6879,20000,0.003359,full,False,0.2084,4168,20000,0.002872,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,endothelial cell,acute kidney failure,normal,candidate,14,25,39,7307,2507,0.343096,15084504396,sampled,2623.025641,287.410775,-0.403693,0.4083,2.0,11.0,661.858118,-0.175303,0.4608,119.0,120.0,0.05,365,0.8421,16842,20000,0.002578,full,False,0.4391,8782,20000,0.003509,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,endothelial cell,acute kidney failure,normal,candidate,14,25,39,7307,2507,0.343096,15084504396,sampled,2623.025641,287.410775,-0.403693,0.4083,2.0,11.0,661.858118,-0.175303,0.4608,119.0,120.0,0.075,548,0.89635,17927,20000,0.002155,full,False,0.56985,11397,20000,0.003501,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,endothelial cell,acute kidney failure,normal,candidate,14,25,39,7307,2507,0.343096,15084504396,sampled,2623.025641,287.410775,-0.403693,0.4083,2.0,11.0,661.858118,-0.175303,0.4608,119.0,120.0,0.1,730,0.9819,19638,20000,0.000943,full,False,0.7268,14536,20000,0.003151,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,endothelial cell,chronic kidney disease,normal,candidate,36,25,61,14397,9597,0.666597,87967825456500717,sampled,8496.590164,351.544479,3.130215,1.0,59.5,11.0,1105.917502,0.99502,0.8387,173.5,120.0,0.01,143,0.00015,3,20000,8.7e-05,void,True,0.0705,1410,20000,0.00181,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,endothelial cell,chronic kidney disease,normal,candidate,36,25,61,14397,9597,0.666597,87967825456500717,sampled,8496.590164,351.544479,3.130215,1.0,59.5,11.0,1105.917502,0.99502,0.8387,173.5,120.0,0.025,359,0.00805,161,20000,0.000632,full,False,0.16165,3233,20000,0.002603,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,endothelial cell,chronic kidney disease,normal,candidate,36,25,61,14397,9597,0.666597,87967825456500717,sampled,8496.590164,351.544479,3.130215,1.0,59.5,11.0,1105.917502,0.99502,0.8387,173.5,120.0,0.05,719,0.1674,3348,20000,0.00264,full,False,0.32355,6471,20000,0.003308,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,endothelial cell,chronic kidney disease,normal,candidate,36,25,61,14397,9597,0.666597,87967825456500717,sampled,8496.590164,351.544479,3.130215,1.0,59.5,11.0,1105.917502,0.99502,0.8387,173.5,120.0,0.075,1079,0.483,9660,20000,0.003533,full,False,0.4759,9518,20000,0.003531,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,endothelial cell,chronic kidney disease,normal,candidate,36,25,61,14397,9597,0.666597,87967825456500717,sampled,8496.590164,351.544479,3.130215,1.0,59.5,11.0,1105.917502,0.99502,0.8387,173.5,120.0,0.1,1439,0.8107,16214,20000,0.00277,full,False,0.6195,12390,20000,0.003433,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,epithelial cell of proximal tubule,acute kidney failure,normal,candidate,14,23,37,25058,15099,0.602562,6107086800,sampled,9481.405405,1874.522054,2.996814,1.0,210.5,104.0,3337.271949,1.683289,0.94835,639.5,284.0,0.01,250,0.0,0,20000,0.0,void,True,0.01415,283,20000,0.000835,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,epithelial cell of proximal tubule,acute kidney failure,normal,candidate,14,23,37,25058,15099,0.602562,6107086800,sampled,9481.405405,1874.522054,2.996814,1.0,210.5,104.0,3337.271949,1.683289,0.94835,639.5,284.0,0.025,626,0.0,0,20000,0.0,void,True,0.0365,730,20000,0.001326,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,epithelial cell of proximal tubule,acute kidney failure,normal,candidate,14,23,37,25058,15099,0.602562,6107086800,sampled,9481.405405,1874.522054,2.996814,1.0,210.5,104.0,3337.271949,1.683289,0.94835,639.5,284.0,0.05,1252,0.00445,89,20000,0.000471,full,False,0.079,1580,20000,0.001907,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,epithelial cell of proximal tubule,acute kidney failure,normal,candidate,14,23,37,25058,15099,0.602562,6107086800,sampled,9481.405405,1874.522054,2.996814,1.0,210.5,104.0,3337.271949,1.683289,0.94835,639.5,284.0,0.075,1879,0.0149,298,20000,0.000857,full,False,0.1271,2542,20000,0.002355,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,epithelial cell of proximal tubule,acute kidney failure,normal,candidate,14,23,37,25058,15099,0.602562,6107086800,sampled,9481.405405,1874.522054,2.996814,1.0,210.5,104.0,3337.271949,1.683289,0.94835,639.5,284.0,0.1,2505,0.04565,913,20000,0.001476,full,False,0.17675,3535,20000,0.002697,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,epithelial cell of proximal tubule,chronic kidney disease,normal,candidate,36,23,59,38912,28953,0.744064,14420954992868970,sampled,23742.915254,1437.052457,3.625536,1.0,110.0,104.0,4059.361978,1.283474,0.9015,629.0,284.0,0.01,389,0.0,0,20000,0.0,void,True,0.03495,699,20000,0.001299,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,epithelial cell of proximal tubule,chronic kidney disease,normal,candidate,36,23,59,38912,28953,0.744064,14420954992868970,sampled,23742.915254,1437.052457,3.625536,1.0,110.0,104.0,4059.361978,1.283474,0.9015,629.0,284.0,0.025,972,0.0,0,20000,0.0,void,True,0.09035,1807,20000,0.002027,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,epithelial cell of proximal tubule,chronic kidney disease,normal,candidate,36,23,59,38912,28953,0.744064,14420954992868970,sampled,23742.915254,1437.052457,3.625536,1.0,110.0,104.0,4059.361978,1.283474,0.9015,629.0,284.0,0.05,1945,0.00145,29,20000,0.000269,full,False,0.1759,3518,20000,0.002692,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,epithelial cell of proximal tubule,chronic kidney disease,normal,candidate,36,23,59,38912,28953,0.744064,14420954992868970,sampled,23742.915254,1437.052457,3.625536,1.0,110.0,104.0,4059.361978,1.283474,0.9015,629.0,284.0,0.075,2918,0.04885,977,20000,0.001524,full,False,0.2705,5410,20000,0.003141,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,epithelial cell of proximal tubule,chronic kidney disease,normal,candidate,36,23,59,38912,28953,0.744064,14420954992868970,sampled,23742.915254,1437.052457,3.625536,1.0,110.0,104.0,4059.361978,1.283474,0.9015,629.0,284.0,0.1,3891,0.17885,3577,20000,0.00271,full,False,0.3691,7382,20000,0.003412,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct intercalated cell,acute kidney failure,normal,candidate,14,22,36,4302,1318,0.306369,3796297200,sampled,1673.0,179.526476,-1.977424,0.0108,9.0,34.0,434.753442,-0.816555,0.2056,66.0,79.0,0.01,43,0.0258,516,20000,0.001121,full,False,0.06175,1235,20000,0.001702,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct intercalated cell,acute kidney failure,normal,candidate,14,22,36,4302,1318,0.306369,3796297200,sampled,1673.0,179.526476,-1.977424,0.0108,9.0,34.0,434.753442,-0.816555,0.2056,66.0,79.0,0.025,107,0.06805,1361,20000,0.001781,full,False,0.1439,2878,20000,0.002482,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct intercalated cell,acute kidney failure,normal,candidate,14,22,36,4302,1318,0.306369,3796297200,sampled,1673.0,179.526476,-1.977424,0.0108,9.0,34.0,434.753442,-0.816555,0.2056,66.0,79.0,0.05,215,0.24665,4933,20000,0.003048,full,False,0.2793,5586,20000,0.003172,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct intercalated cell,acute kidney failure,normal,candidate,14,22,36,4302,1318,0.306369,3796297200,sampled,1673.0,179.526476,-1.977424,0.0108,9.0,34.0,434.753442,-0.816555,0.2056,66.0,79.0,0.075,322,0.45785,9157,20000,0.003523,full,False,0.4136,8272,20000,0.003482,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct intercalated cell,acute kidney failure,normal,candidate,14,22,36,4302,1318,0.306369,3796297200,sampled,1673.0,179.526476,-1.977424,0.0108,9.0,34.0,434.753442,-0.816555,0.2056,66.0,79.0,0.1,430,0.6578,13156,20000,0.003355,full,False,0.5378,10756,20000,0.003525,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct intercalated cell,chronic kidney disease,normal,candidate,37,22,59,12723,9739,0.765464,8964377427999630,sampled,7978.830508,1427.067051,1.233418,1.0,69.0,34.0,2358.732398,0.746235,0.76245,90.0,79.0,0.01,127,0.00065,13,20000,0.00018,coarse,False,0.0027,54,20000,0.000367,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct intercalated cell,chronic kidney disease,normal,candidate,37,22,59,12723,9739,0.765464,8964377427999630,sampled,7978.830508,1427.067051,1.233418,1.0,69.0,34.0,2358.732398,0.746235,0.76245,90.0,79.0,0.025,318,0.0164,328,20000,0.000898,full,False,0.0072,144,20000,0.000598,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct intercalated cell,chronic kidney disease,normal,candidate,37,22,59,12723,9739,0.765464,8964377427999630,sampled,7978.830508,1427.067051,1.233418,1.0,69.0,34.0,2358.732398,0.746235,0.76245,90.0,79.0,0.05,636,0.27285,5457,20000,0.00315,full,False,0.0426,852,20000,0.001428,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct intercalated cell,chronic kidney disease,normal,candidate,37,22,59,12723,9739,0.765464,8964377427999630,sampled,7978.830508,1427.067051,1.233418,1.0,69.0,34.0,2358.732398,0.746235,0.76245,90.0,79.0,0.075,954,0.5968,11936,20000,0.003469,full,False,0.1249,2498,20000,0.002338,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct intercalated cell,chronic kidney disease,normal,candidate,37,22,59,12723,9739,0.765464,8964377427999630,sampled,7978.830508,1427.067051,1.233418,1.0,69.0,34.0,2358.732398,0.746235,0.76245,90.0,79.0,0.1,1272,0.629,12580,20000,0.003416,full,False,0.27,5400,20000,0.003139,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct principal cell,acute kidney failure,normal,candidate,14,23,37,8626,3949,0.457802,6107086800,sampled,3263.891892,476.563805,1.4376,0.90015,31.5,6.0,1023.380662,0.669456,0.7542,110.0,158.0,0.01,86,0.04925,985,20000,0.00153,full,False,0.05655,1131,20000,0.001633,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct principal cell,acute kidney failure,normal,candidate,14,23,37,8626,3949,0.457802,6107086800,sampled,3263.891892,476.563805,1.4376,0.90015,31.5,6.0,1023.380662,0.669456,0.7542,110.0,158.0,0.025,215,0.1292,2584,20000,0.002372,full,False,0.1114,2228,20000,0.002225,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct principal cell,acute kidney failure,normal,candidate,14,23,37,8626,3949,0.457802,6107086800,sampled,3263.891892,476.563805,1.4376,0.90015,31.5,6.0,1023.380662,0.669456,0.7542,110.0,158.0,0.05,431,0.3008,6016,20000,0.003243,full,False,0.23365,4673,20000,0.002992,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct principal cell,acute kidney failure,normal,candidate,14,23,37,8626,3949,0.457802,6107086800,sampled,3263.891892,476.563805,1.4376,0.90015,31.5,6.0,1023.380662,0.669456,0.7542,110.0,158.0,0.075,646,0.45545,9109,20000,0.003521,full,False,0.36145,7229,20000,0.003397,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct principal cell,acute kidney failure,normal,candidate,14,23,37,8626,3949,0.457802,6107086800,sampled,3263.891892,476.563805,1.4376,0.90015,31.5,6.0,1023.380662,0.669456,0.7542,110.0,158.0,0.1,862,0.6027,12054,20000,0.00346,full,False,0.48365,9673,20000,0.003534,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct principal cell,chronic kidney disease,normal,candidate,37,23,60,27387,22710,0.829226,23385332420868600,sampled,16888.65,2139.882825,2.720406,1.0,176.0,6.0,4623.293542,1.259135,0.9141,332.0,158.0,0.01,273,0.0,0,20000,0.0,void,True,0.0123,246,20000,0.000779,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct principal cell,chronic kidney disease,normal,candidate,37,23,60,27387,22710,0.829226,23385332420868600,sampled,16888.65,2139.882825,2.720406,1.0,176.0,6.0,4623.293542,1.259135,0.9141,332.0,158.0,0.025,684,0.0,0,20000,0.0,void,True,0.03395,679,20000,0.001281,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct principal cell,chronic kidney disease,normal,candidate,37,23,60,27387,22710,0.829226,23385332420868600,sampled,16888.65,2139.882825,2.720406,1.0,176.0,6.0,4623.293542,1.259135,0.9141,332.0,158.0,0.05,1369,0.0,0,20000,0.0,void,True,0.08685,1737,20000,0.001991,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct principal cell,chronic kidney disease,normal,candidate,37,23,60,27387,22710,0.829226,23385332420868600,sampled,16888.65,2139.882825,2.720406,1.0,176.0,6.0,4623.293542,1.259135,0.9141,332.0,158.0,0.075,2054,0.0005,10,20000,0.000158,coarse,False,0.1911,3822,20000,0.00278,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney collecting duct principal cell,chronic kidney disease,normal,candidate,37,23,60,27387,22710,0.829226,23385332420868600,sampled,16888.65,2139.882825,2.720406,1.0,176.0,6.0,4623.293542,1.259135,0.9141,332.0,158.0,0.1,2738,0.01165,233,20000,0.000759,full,False,0.27225,5445,20000,0.003147,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney connecting tubule epithelial cell,acute kidney failure,normal,candidate,9,16,25,2771,1165,0.420426,2042975,sampled,997.56,160.065007,1.046075,0.82535,49.0,19.0,308.374847,0.542976,0.7096,48.0,57.0,0.01,27,0.0971,1942,20000,0.002094,full,False,0.0434,868,20000,0.001441,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney connecting tubule epithelial cell,acute kidney failure,normal,candidate,9,16,25,2771,1165,0.420426,2042975,sampled,997.56,160.065007,1.046075,0.82535,49.0,19.0,308.374847,0.542976,0.7096,48.0,57.0,0.025,69,0.16855,3371,20000,0.002647,full,False,0.1185,2370,20000,0.002285,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney connecting tubule epithelial cell,acute kidney failure,normal,candidate,9,16,25,2771,1165,0.420426,2042975,sampled,997.56,160.065007,1.046075,0.82535,49.0,19.0,308.374847,0.542976,0.7096,48.0,57.0,0.05,138,0.3844,7688,20000,0.00344,full,False,0.3048,6096,20000,0.003255,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney connecting tubule epithelial cell,acute kidney failure,normal,candidate,9,16,25,2771,1165,0.420426,2042975,sampled,997.56,160.065007,1.046075,0.82535,49.0,19.0,308.374847,0.542976,0.7096,48.0,57.0,0.075,207,0.563,11260,20000,0.003507,full,False,0.4544,9088,20000,0.003521,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney connecting tubule epithelial cell,acute kidney failure,normal,candidate,9,16,25,2771,1165,0.420426,2042975,sampled,997.56,160.065007,1.046075,0.82535,49.0,19.0,308.374847,0.542976,0.7096,48.0,57.0,0.1,277,0.724,14480,20000,0.003161,full,False,0.556,11120,20000,0.003513,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney connecting tubule epithelial cell,chronic kidney disease,normal,candidate,11,16,27,3569,1963,0.550014,13037895,sampled,1454.037037,210.444371,2.418515,0.99765,57.0,19.0,414.110733,1.22905,0.8851,99.0,57.0,0.01,35,0.002,40,20000,0.000316,full,False,0.0277,554,20000,0.00116,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney connecting tubule epithelial cell,chronic kidney disease,normal,candidate,11,16,27,3569,1963,0.550014,13037895,sampled,1454.037037,210.444371,2.418515,0.99765,57.0,19.0,414.110733,1.22905,0.8851,99.0,57.0,0.025,89,0.01345,269,20000,0.000815,full,False,0.0756,1512,20000,0.001869,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney connecting tubule epithelial cell,chronic kidney disease,normal,candidate,11,16,27,3569,1963,0.550014,13037895,sampled,1454.037037,210.444371,2.418515,0.99765,57.0,19.0,414.110733,1.22905,0.8851,99.0,57.0,0.05,178,0.0487,974,20000,0.001522,full,False,0.1652,3304,20000,0.002626,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney connecting tubule epithelial cell,chronic kidney disease,normal,candidate,11,16,27,3569,1963,0.550014,13037895,sampled,1454.037037,210.444371,2.418515,0.99765,57.0,19.0,414.110733,1.22905,0.8851,99.0,57.0,0.075,267,0.15165,3033,20000,0.002536,full,False,0.2382,4764,20000,0.003012,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney connecting tubule epithelial cell,chronic kidney disease,normal,candidate,11,16,27,3569,1963,0.550014,13037895,sampled,1454.037037,210.444371,2.418515,0.99765,57.0,19.0,414.110733,1.22905,0.8851,99.0,57.0,0.1,356,0.2809,5618,20000,0.003178,full,False,0.3303,6606,20000,0.003326,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney distal convoluted tubule epithelial cell,acute kidney failure,normal,candidate,12,19,31,4058,1238,0.305076,141120525,sampled,1570.83871,198.901612,-1.673384,0.0378,20.0,28.0,450.222733,-0.739276,0.2299,29.5,94.0,0.01,40,0.0406,812,20000,0.001396,full,False,0.0355,710,20000,0.001308,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney distal convoluted tubule epithelial cell,acute kidney failure,normal,candidate,12,19,31,4058,1238,0.305076,141120525,sampled,1570.83871,198.901612,-1.673384,0.0378,20.0,28.0,450.222733,-0.739276,0.2299,29.5,94.0,0.025,101,0.1267,2534,20000,0.002352,full,False,0.1134,2268,20000,0.002242,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney distal convoluted tubule epithelial cell,acute kidney failure,normal,candidate,12,19,31,4058,1238,0.305076,141120525,sampled,1570.83871,198.901612,-1.673384,0.0378,20.0,28.0,450.222733,-0.739276,0.2299,29.5,94.0,0.05,202,0.3146,6292,20000,0.003283,full,False,0.2808,5616,20000,0.003178,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney distal convoluted tubule epithelial cell,acute kidney failure,normal,candidate,12,19,31,4058,1238,0.305076,141120525,sampled,1570.83871,198.901612,-1.673384,0.0378,20.0,28.0,450.222733,-0.739276,0.2299,29.5,94.0,0.075,304,0.47635,9527,20000,0.003532,full,False,0.4286,8572,20000,0.003499,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney distal convoluted tubule epithelial cell,acute kidney failure,normal,candidate,12,19,31,4058,1238,0.305076,141120525,sampled,1570.83871,198.901612,-1.673384,0.0378,20.0,28.0,450.222733,-0.739276,0.2299,29.5,94.0,0.1,405,0.6177,12354,20000,0.003436,full,False,0.50145,10029,20000,0.003536,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney distal convoluted tubule epithelial cell,chronic kidney disease,normal,candidate,29,19,48,7829,5009,0.639801,11541847896480,sampled,4730.020833,299.698961,0.930865,0.77645,63.0,28.0,831.633655,0.335459,0.6225,84.0,94.0,0.01,78,0.19285,3857,20000,0.00279,full,False,0.0711,1422,20000,0.001817,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney distal convoluted tubule epithelial cell,chronic kidney disease,normal,candidate,29,19,48,7829,5009,0.639801,11541847896480,sampled,4730.020833,299.698961,0.930865,0.77645,63.0,28.0,831.633655,0.335459,0.6225,84.0,94.0,0.025,195,0.39405,7881,20000,0.003455,full,False,0.1747,3494,20000,0.002685,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney distal convoluted tubule epithelial cell,chronic kidney disease,normal,candidate,29,19,48,7829,5009,0.639801,11541847896480,sampled,4730.020833,299.698961,0.930865,0.77645,63.0,28.0,831.633655,0.335459,0.6225,84.0,94.0,0.05,391,0.62835,12567,20000,0.003417,full,False,0.345,6900,20000,0.003361,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney distal convoluted tubule epithelial cell,chronic kidney disease,normal,candidate,29,19,48,7829,5009,0.639801,11541847896480,sampled,4730.020833,299.698961,0.930865,0.77645,63.0,28.0,831.633655,0.335459,0.6225,84.0,94.0,0.075,587,0.82405,16481,20000,0.002693,full,False,0.4993,9986,20000,0.003536,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney distal convoluted tubule epithelial cell,chronic kidney disease,normal,candidate,29,19,48,7829,5009,0.639801,11541847896480,sampled,4730.020833,299.698961,0.930865,0.77645,63.0,28.0,831.633655,0.335459,0.6225,84.0,94.0,0.1,782,0.93795,18759,20000,0.001706,full,False,0.63205,12641,20000,0.00341,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial alternatively activated macrophage,acute kidney failure,normal,candidate,12,10,22,1193,791,0.663034,646646,enumerated,650.727273,121.966425,1.150093,0.885369,13.0,21.5,184.186427,0.76158,0.748273,28.0,0.0,0.01,11,0.106991,69185,646646,,full,False,0.041132,26598,646646,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial alternatively activated macrophage,acute kidney failure,normal,candidate,12,10,22,1193,791,0.663034,646646,enumerated,650.727273,121.966425,1.150093,0.885369,13.0,21.5,184.186427,0.76158,0.748273,28.0,0.0,0.025,29,0.212724,137557,646646,,full,False,0.0865,55935,646646,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial alternatively activated macrophage,acute kidney failure,normal,candidate,12,10,22,1193,791,0.663034,646646,enumerated,650.727273,121.966425,1.150093,0.885369,13.0,21.5,184.186427,0.76158,0.748273,28.0,0.0,0.05,59,0.391234,252990,646646,,full,False,0.133399,86262,646646,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial alternatively activated macrophage,acute kidney failure,normal,candidate,12,10,22,1193,791,0.663034,646646,enumerated,650.727273,121.966425,1.150093,0.885369,13.0,21.5,184.186427,0.76158,0.748273,28.0,0.0,0.075,89,0.491015,317513,646646,,full,False,0.256234,165693,646646,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial alternatively activated macrophage,acute kidney failure,normal,candidate,12,10,22,1193,791,0.663034,646646,enumerated,650.727273,121.966425,1.150093,0.885369,13.0,21.5,184.186427,0.76158,0.748273,28.0,0.0,0.1,119,0.539686,348986,646646,,full,False,0.376212,243276,646646,,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial alternatively activated macrophage,chronic kidney disease,normal,candidate,26,10,36,1315,913,0.694297,254186856,sampled,949.722222,49.346948,-0.744164,0.2599,8.5,21.5,115.289053,-0.318523,0.4078,14.5,0.0,0.01,13,0.2146,4292,20000,0.002903,full,False,0.1529,3058,20000,0.002545,full,False
manifest,dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,,kidney interstitial alternatively activated macrophage,chronic kidney disease,normal,candidate,26,10,36,1315,913,0.694297,254186856,sampled,949.722222,49.346948,-0.744164,0.2599,8.5,21.5,115.289053,-0.318523,0.4078,14.5,0.0,0.025,32,0.39635,7927,20000,0.003459,full,False,0.25595,5119,20000,0.003086,full,False
